Frame,Speed,X,Y,Changed Pixels
113,0.5038035721753217,625.247311827957,252.23655913978496,6
114,0.1347609698157081,625.1945945945946,252.1945945945946,3
115,1.0299980443350476,625.5510204081633,252.56632653061226,13
116,1.4327672361007078,625.8551401869158,253.21495327102804,18
117,2.2973679264465647,626.3793103448276,254.23706896551724,26
118,6.47224580436629,628.1980830670926,256.91373801916933,83
119,3.1577446746774087,629.3220338983051,258.02259887005647,49
120,2.545036692412074,628.5044510385757,257.0474777448071,49
121,0.6507883140504387,628.2910216718266,256.8018575851393,20
122,3.1184114619254664,627.3333333333334,255.57142857142858,50
123,3.992658835836888,626.4061135371179,253.80349344978166,44
124,1.8713482475682084,625.9609756097561,252.98048780487804,26
125,0.9988750792206329,625.6149732620321,252.62032085561498,18
126,0.20825277022379862,625.5113636363636,252.6306818181818,11
127,0.787582601579983,625.125786163522,252.71069182389937,17
128,0.46045560367151706,624.9215686274509,252.81699346405227,6
129,1.1456630076609642,624.7483870967742,252.2709677419355,16
130,0.7410092395025182,624.7032258064517,251.90322580645162,8
131,0.6409217263538393,624.3962264150944,251.81132075471697,8
132,2.9863371087608503,625.816037735849,252.27358490566039,59
133,4.008046898452212,627.304,253.616,56
134,7.091286588684107,629.603498542274,256.31486880466474,101
135,12.68007215437048,634.252688172043,260.6254480286738,223
136,8.222362693831153,637.2822580645161,263.4045698924731,194
137,2.570809928106721,638.1029224904702,264.3939008894536,65
138,3.1809957056924825,639.4238488783943,265.27981109799293,70
139,0.643536956247065,639.1775923718712,265.07270560190705,42
140,2.134520704390674,640.0795321637427,265.6432748538012,54
141,0.09735131508428056,640.1261904761905,265.65714285714284,35
142,2.0202180678031976,641.1077441077441,265.8956228956229,67
143,0.556442517299581,641.1433408577878,266.17155756207677,27
144,2.489199354659292,640.0079455164586,265.66174801362087,101
145,3.1121089100547876,638.7882069795427,264.6955475330927,94
146,1.1414344022688436,639.2252559726962,265.06257110352675,48
147,0.5522207068543243,639.3830022075056,265.28918322295806,29
148,0.6547275575653765,639.0668934240363,265.2040816326531,28
149,1.7322572289345826,638.313539192399,264.7767220902613,42
150,0.25487177287221435,638.3175914994097,264.64935064935065,23
151,0.2796315711826149,638.1779859484777,264.6416861826698,13
152,0.6628871634487319,638.0760233918129,264.3263157894737,21
153,1.7645245735836417,637.4688644688645,263.6862026862027,42
154,2.2451409317259596,638.2632821723731,264.4793388429752,62
155,0.403903089175283,638.2765957446809,264.6808510638298,19
156,3.222296167849088,636.6818727490996,264.4513805522209,111
157,0.5875584534943387,636.4287454323995,264.60048721071865,42
158,0.5777428888319797,636.6958637469586,264.71046228710463,21
159,0.11985249730512226,636.7422166874221,264.74844333748445,21
160,0.5635294246138433,636.7536764705883,264.46691176470586,27
161,1.0601497420152761,637.2353643966547,264.68817204301075,51
162,2.1271263752122027,637.8250591016548,265.57328605200945,51
163,1.092031303990393,637.3285543608124,265.8004778972521,53
164,0.33045242427969673,637.2779126213592,265.6432038834951,15
165,1.2777230145815153,637.7321212121212,265.1939393939394,59
166,0.512685834793079,637.547803617571,265.3720930232558,59
167,0.5217055238753667,637.3944591029024,265.5831134564644,30
168,2.7997359500359473,638.5782520325204,266.3302845528455,234
169,2.2350281845533284,637.8351063829788,267.1648936170213,144
170,11.122237035171182,635.0462962962963,271.9761904761905,384
171,13.46830871796828,631.5681282413956,277.74257425742576,641
172,5.710281887956079,630.434,280.3628,473
173,2.319896651368834,630.5288924558588,281.51886035313004,156
174,2.6131287688818516,630.3376460767946,282.81135225375624,148
175,2.656968700721639,629.9688034188034,284.0876068376068,140
176,1.0773681998775562,629.9899122807018,284.62587719298244,104
177,2.1641270221032722,629.2794612794613,285.44203944203946,201
178,8.51504169104435,626.8258241758242,288.9214285714286,339
179,5.099288878960424,625.0048989589712,290.7060624617269,213
180,7.199866728473455,621.4304964539007,291.1340425531915,277
181,1.8676561953032307,620.5559786747906,291.46153846153845,105
182,2.2706198222135905,619.7934347477982,292.302642113691,108
183,0.7889938392719766,619.8944,292.684,63
184,0.8602849468147775,619.4698697068404,292.75325732899023,60
185,2.1635978646329086,618.3965367965368,292.6181818181818,99
186,0.9350319217346588,618.0165505226481,292.34581881533103,39
187,0.7830282030478533,618.3453111305872,292.13321647677475,27
188,1.8042468217608199,619.1979609175871,291.83857264231096,68
189,0.46177656440048837,619.4277159965783,291.8614200171086,26
190,1.2141977267372566,618.8587140439932,291.6497461928934,47
191,0.7891608376765241,618.5137931034483,291.84137931034485,30
192,3.0597147113188954,617.0009025270758,292.06859205776175,100
193,2.2076533895347303,616.8447528187337,293.16131830008675,93
194,1.5912804988597988,616.4065255731922,293.8253968253968,61
195,0.4545105557965442,616.4969591659427,294.0338835794961,27
196,0.5714469230328879,616.7792754844145,293.9898904802022,36
197,0.4014284221779661,616.961316872428,293.9053497942387,30
198,0.8032108343811165,616.5714285714286,294.0016515276631,40
199,0.3180550416651871,616.4137931034483,293.98065601345667,34
200,1.5349871786383196,615.65,294.05593220338983,59
201,0.8714393177104176,615.2236628849271,294.1458670988655,62
202,0.33697946475605234,615.1165048543689,294.27588996763757,22
203,0.15661703556613982,615.0448358686949,294.30744595676543,21
204,2.4974009252388556,615.6396933560477,293.20954003407155,113
205,1.0860331075369147,616.1456140350878,293.0122807017544,56
206,0.3874111624299285,616.1946666666666,292.8248888888889,33
207,0.8145770875529825,615.7929104477612,292.89179104477614,55
208,0.613995771089829,615.6292026897214,292.6320845341018,35
209,0.7446578166581624,615.5441176470588,292.26960784313724,37
210,0.6456253660233702,615.675701839303,291.9748305905131,33
211,0.25055858981970996,615.7984267453294,292.0,34
212,0.21713334444829002,615.8013565891473,292.1085271317829,23
213,0.25989060943969317,615.9002849002849,292.1927825261159,43
214,0.5862562125135179,616.0173076923077,292.46153846153845,37
215,0.51653196321041,616.1934865900383,292.65038314176246,20
216,3.03629364461426,617.2775441547519,293.713204373423,159
217,1.861527350121128,618.0741626794259,294.1945773524721,79
218,0.9823011218632017,618.4907834101382,294.4546850998464,54
219,0.23236940498990533,618.456571867794,294.56571867794,13
220,0.20479765293154087,618.4406779661017,294.46456086286594,11
221,0.08673761290857818,618.4596899224806,294.42558139534884,8
222,0.3093902808384609,618.5133689839572,294.57066462948814,21
223,0.6815123268183764,618.301244813278,294.83734439834024,104
224,0.25230513982775205,618.191452991453,294.77521367521365,35
225,0.2774246659027092,618.0543572044867,294.75409836065575,17
226,0.5401694419320526,617.7901668129939,294.6979806848112,28
227,0.2472137918294906,617.6666666666666,294.6928446771379,15
228,1.5522060570143854,617.4728546409807,293.9413309982487,98
229,1.1968432909004532,617.1045751633987,293.46965452847803,71
230,1.346562975450569,616.47265625,293.2373046875,51
231,0.24459953857645225,616.3554040895813,293.2025316455696,7
232,1.5420137093144481,615.5844660194175,293.19223300970873,45
233,0.40006635776779026,615.5408366533865,293.3874501992032,30
234,0.9310462811121336,616.0009624639076,293.4581328200193,41
235,0.5358060811362003,616.0066603235015,293.72597526165555,34
236,2.8869032126557914,615.6991150442478,295.1362831858407,129
237,1.722269119895825,615.9033078880407,295.9728583545377,81
238,0.23037483122015281,615.8780903665814,296.0852514919011,16
239,0.7788085969438293,615.4970857618652,296.16569525395505,44
240,1.0868256731303232,615.130890052356,296.5671902268761,89
241,1.4541658717895185,614.4368568755847,296.7839101964453,77
242,1.0817394424398163,614.1272727272727,296.34040404040405,79
243,1.1410480017449376,613.7347150259068,296.75440414507773,47
244,1.218094795286555,613.4113475177305,297.2705167173252,46
245,0.5826279230272948,613.7016848364717,297.2943508424182,26
246,0.1787419075980966,613.735146022155,297.21148036253777,18
247,0.24450119578956414,613.6209349593496,297.255081300813,11
248,0.18417544385603235,613.6943887775551,297.31062124248496,14
249,0.6125687742124097,613.3951120162933,297.3757637474542,24
250,0.6108345558264695,613.6981891348089,297.3380281690141,42
251,0.8081846660072209,614.100782778865,297.37279843444225,30
252,2.4271731344442604,613.4247422680412,296.36494845360824,96
253,1.0119011067486403,613.1970338983051,295.9131355932203,44
254,0.6053890715357295,612.9532608695653,295.73369565217394,26
255,0.3762270826865174,612.8572996706915,295.57189901207465,15
256,0.12896482411907131,612.863436123348,295.50770925110135,7
257,0.4987336887161851,612.6179775280899,295.5516853932584,24
258,1.1537915148001228,612.1932870370371,295.9421296296296,42
259,1.1065024067241864,612.2222222222222,296.494623655914,45
260,0.29802445898565916,612.3542141230068,296.56378132118454,41
261,0.7579621196238578,612.7331863285557,296.561190738699,35
262,0.9377625526697679,612.3918128654971,296.2397660818713,52
263,0.945338457775013,611.9553903345725,296.0582403965304,48
264,5.871302459946728,614.8901303538175,295.9851024208566,267
265,2.4737600007133524,616.1072635135135,296.2052364864865,120
266,0.11656950373847322,616.1199671322926,296.26211996713226,33
267,0.13735568600302425,616.0686274509804,296.21650326797385,9
268,0.17265454142648134,616.1306451612903,296.15645161290325,16
269,0.3086136033400058,616.2579617834394,296.06926751592357,18
270,0.5646030365203082,616.3046303818035,296.34768480909827,27
271,0.46664091231561805,616.1307947019867,296.50331125827813,25
272,0.45746628115046806,615.9966694421315,296.6885928393006,19
273,0.3461868720586294,616.1657095980312,296.6513535684988,20
274,0.2676481925870775,616.0508333333333,296.72,19
275,0.7003880467549505,616.3829596412556,296.6089686098655,85
276,0.5110518069661715,616.5289699570816,296.818669527897,185
277,0.47637421931166396,616.6066350710901,297.04383886255926,88
278,0.8242454597693263,616.9614906832298,297.2534161490683,43
279,0.24641407172654417,617.0740276035132,297.20326223337514,34
280,0.16976399605599696,617.158567774936,297.19565217391306,15
281,0.3147839922546456,617.1614173228346,297.3530183727034,20
282,0.8240990204905224,617.1305518169582,296.94212651413187,29
283,0.9657374417660932,617.465991316932,296.5947901591896,52
284,2.0638400472435112,617.175572519084,295.60458015267176,68
285,1.3666642744458883,616.5043782837128,295.47635726795096,84
286,1.3558258010062763,616.5088652482269,296.15425531914894,47
287,0.6418895520941112,616.320987654321,296.41446208112876,25
288,2.695958104185758,615.4048964218456,295.4256120527307,82
289,0.7862722222730968,615.0290381125227,295.3103448275862,24
290,0.17017280410463914,615.0087719298245,295.3929824561404,23
291,0.17652396732863193,614.9236111111111,295.3697916666667,8
292,1.2466730508584505,614.3045045045045,295.2972972972973,23
293,0.3293893734048891,614.1576086956521,295.2228260869565,9
294,0.2727961988476658,614.1985294117648,295.3529411764706,8
295,0.1415867145208992,614.1775700934579,295.42056074766356,9
296,0.4224401720301337,613.9981378026071,295.30912476722534,18
297,0.14531247367999342,613.9850746268656,295.3805970149254,11
298,0.42017354012951924,614.1937269372694,295.3560885608856,10
299,0.989037605831534,613.7296222664016,295.5268389662028,51
300,2.7775191481324693,614.9954751131222,296.0980392156863,160
301,1.8586405572070743,615.9029957203994,296.2981455064194,56
302,1.0996195653570553,615.5392296718973,296.7104136947218,42
303,0.4179509626512646,615.437585733882,296.89300411522635,28
304,2.730224885487676,616.7364457831326,296.47289156626505,75
305,1.844670320448797,617.6587412587413,296.4643356643357,77
306,1.1156054538166316,618.2123287671233,296.3958904109589,39
307,1.308769435795499,617.7297297297297,296.8378378378378,50
308,0.8884136956433788,617.695530726257,297.28072625698326,44
309,0.5511464603383274,617.4957983193277,297.47058823529414,20
310,0.5825587136965844,617.7792792792793,297.53753753753756,52
311,0.543832174622787,617.5303514376997,297.4281150159744,40
312,1.5926629553980252,616.9028497409327,296.9378238341969,146
313,1.857281327773002,616.2558411214953,297.6039719626168,94
314,0.5158546663748212,616.332229580574,297.3576158940397,60
315,0.41647909761845114,616.2408839779006,297.54475138121546,31
316,0.46270376832009774,616.2180043383948,297.3145336225597,29
317,1.843821786226624,615.323325635104,297.53695150115476,82
318,0.6680466712912257,615.6554404145078,297.50129533678756,98
319,1.8549937710232423,616.556179775281,297.72247191011235,134
320,1.5499155795022808,617.003416856492,298.35535307517085,64
321,3.028594175024085,616.2061155152888,297.0679501698754,127
322,1.575454756366677,615.6934097421204,296.4699140401146,185
323,0.8568160298343028,615.74064171123,296.04411764705884,64
324,5.331680258585822,613.0761290322581,295.96,199
325,1.2006928686603018,613.5794871794872,296.2871794871795,61
326,2.4826567846831784,612.483286908078,295.7047353760446,102
327,1.5549671737833892,611.7131147540983,295.5983606557377,108
328,0.33167838958795604,611.8785185185185,295.6103703703704,71
329,0.43215185446120996,611.7589984350548,295.4303599374022,56
330,1.372488991529166,611.5637254901961,296.0882352941176,73
331,1.0752232864176097,612.0618066561015,295.88589540412045,37
332,1.9743364130349412,612.9368421052632,296.34285714285716,70
333,2.3132034824168857,614.0685714285714,296.1042857142857,77
334,3.0374344706125673,615.5757142857143,295.91714285714284,78
335,2.441111175533505,616.7409836065574,296.28032786885245,124
336,2.013835571454975,617.448275862069,296.99700149925036,91
337,3.038763619418912,618.515111695138,298.0788436268068,160
338,2.646432618047937,619.65625,298.7486979166667,89
339,1.4229176262768914,620.3677069199457,298.75033921302577,63
340,1.4977410766740096,620.9035667107001,298.22721268163804,60
341,1.7978828556892321,621.2961538461539,299.0358974358974,65
342,0.7458150730007064,621.5243445692884,299.33083645443196,27
343,0.49429756285298937,621.5025252525253,299.5770202020202,31
344,0.6181685957938581,621.7602564102564,299.40641025641025,54
345,0.6095224962260775,621.7075,299.10625,36
346,0.931930806325075,622.1253333333333,298.9,54
347,0.5109356851662905,621.9628571428572,299.09714285714284,50
348,2.0511621618602476,622.6248256624825,298.31380753138075,83
349,0.5781560933836866,622.8471810089021,298.1290801186944,43
350,0.6580995433933989,622.5371179039302,298.01892285298396,19
351,0.6400643928672628,622.2412790697674,298.14098837209303,19
352,0.4706031055021398,622.072072072072,297.97747747747746,22
353,1.2929247797490804,622.7117552334944,298.0708534621578,45
354,0.17238114594152504,622.6778523489933,297.991610738255,25
355,0.34375904838178456,622.5060034305317,297.99485420240137,13
356,0.1948615042135845,622.4939550949914,298.0915371329879,8
357,0.19729758287148522,622.4068965517241,298.13793103448273,5
358,0.5769109742275942,622.1962774957699,298.33502538071065,13
359,0.6200562259541417,622.2471169686985,298.6408566721582,20
360,0.37404455130432174,622.1511811023622,298.4803149606299,44
361,0.23236440226704713,622.1742671009772,298.3664495114007,21
362,1.976225504157706,623.037216828479,297.8851132686084,66
363,0.7787952876315106,623.4108910891089,297.77557755775575,26
364,0.2203550741378246,623.4591304347827,297.6765217391304,35
365,0.8066300576865656,623.8592592592593,297.6259259259259,37
366,1.1194914657582784,623.3553571428571,297.8696428571429,30
367,0.19423954674045732,623.28,297.9309090909091,18
368,0.44853350561628214,623.4,298.1203703703704,18
369,0.8980362524206102,623.4317343173432,298.56826568265683,28
370,0.7639155876244282,623.2864963503649,298.9215328467153,22
371,0.41893216909204684,623.2673796791444,299.1301247771836,19
372,1.5239306282870049,622.7035256410256,299.64262820512823,71
373,0.6865893606888589,622.6413373860182,299.9802431610942,34
374,0.6450192020844703,622.3848484848485,300.1757575757576,18
375,0.09401464468815594,622.3383685800604,300.1827794561934,2
376,0.04948548595192624,622.315233785822,300.1915535444947,1
377,0.8422960729900857,622.5076923076923,300.56615384615384,25
378,0.280607185237386,622.531393568147,300.70444104134765,9
379,0.2970676158105646,622.4575757575758,300.8333333333333,7
380,0.04245892302092222,622.4689863842663,300.81543116490167,1
381,0.6365269178809213,622.7678018575851,300.70588235294116,21
382,0.19604081416046246,622.8480620155038,300.6496124031008,5
383,0.05072673472613272,622.8380062305296,300.67289719626166,3
384,1.4008099039166917,622.1421404682275,300.75250836120404,76
385,0.33085477283738646,622.008431703204,300.84991568296795,15
386,0.5900919954993252,621.8715753424658,301.111301369863,17
387,0.37972600963612474,621.7239057239058,301.2306397306397,10
388,0.042675843750398165,621.7126050420168,301.2487394957983,1
389,0.3568528039116864,621.8393162393162,301.374358974359,14
390,0.1395223621260256,621.8984509466437,301.33734939759034,4
391,0.047889407267138126,621.9137931034483,301.3189655172414,1
392,0.11148037185623198,621.9671280276816,301.30276816608995,2
393,0.11850598937822322,622.0190972222222,301.27430555555554,2
394,0.1398244801934105,621.9569707401033,301.3063683304647,5
395,0.2530900099634488,622.0324232081912,301.2047781569966,9
396,1.3737782596779848,621.3671497584542,301.0338164251208,47
397,0.46220303565181486,621.5848142164782,301.1114701130856,12
398,0.49473229127112817,621.5220228384992,301.35073409461666,16
399,0.33310168544106694,621.5925324675325,301.5016233766234,13
400,0.05580771856619331,621.609756097561,301.52357723577234,3
401,0.0,621.609756097561,301.52357723577234,0
402,0.24985330764435804,621.5272727272727,301.4297520661157,10
403,0.37975926743121624,621.3891708967851,301.5600676818951,18
404,0.9371923808494181,621.5716666666667,301.9916666666667,37
405,0.7206431661260425,621.8924914675767,301.82764505119457,20
406,0.45639004591675697,621.6746166950596,301.7597955706985,11
407,0.6106486806034259,621.635761589404,301.4569536423841,27
408,2.479656559203954,620.9984447900466,300.393468118196,91
409,0.7401184460705487,621.3409090909091,300.25324675324674,35
410,0.546206609689567,621.1754098360656,300.47049180327866,20
411,0.2614802365515244,621.1414634146341,300.5967479674797,11
412,0.48551949102963166,621.3830845771145,300.620232172471,12
413,0.05955597740843338,621.4119601328904,300.6129568106312,1
414,0.5323976076022803,621.6292517006802,300.4591836734694,14
415,1.820107479333914,622.0127504553734,299.6338797814208,61
416,0.369470065935515,621.828677839851,299.6182495344506,24
417,0.064683637406131,621.8086303939963,299.59287054409003,4
418,0.6571321846019067,622.1277372262774,299.514598540146,17
419,0.1349844465168249,622.1127541589649,299.5804066543438,7
420,1.9230168291930088,623.0460251046026,299.8117154811716,87
421,0.9175764429466705,623.4699570815451,299.9871244635193,22
422,1.4329408064964124,624.1828442437924,300.05869074492097,43
423,2.2538428083820494,624.9383378016086,299.2225201072386,70
424,1.7968792419794386,625.6005917159763,298.61538461538464,41
425,1.1580576114425218,626.1163522012579,298.3522012578616,22
426,0.7168618688409014,626.4360655737705,298.1901639344262,13
427,0.13844726374151609,626.4671052631579,298.1282894736842,3
428,0.21141879669416458,626.5718954248366,298.1143790849673,4
429,0.07385802392201969,626.6065573770492,298.1016393442623,1
430,0.39961980978833384,626.4069400630915,298.11041009463725,12
431,0.34006983602077717,626.2414860681115,298.07120743034056,6
432,0.9028125122201605,625.8761061946902,298.3362831858407,34
433,0.5335731793409313,625.9628571428572,298.5885714285714,17
434,0.6910131353234614,626.0949720670391,298.9078212290503,20
435,0.2531369451398205,626.0027472527472,298.9945054945055,6
436,0.46551141934002527,625.8021978021978,298.8763736263736,10
437,0.4693275465127248,626.036312849162,298.86033519553075,10
438,0.13941403504301136,626.0840336134454,298.8095238095238,3
439,0.16974684494158712,626.1685393258427,298.8174157303371,7
440,0.07229723742383272,626.1323943661972,298.8169014084507,1
441,0.14378285392933796,626.065527065527,298.84330484330485,4
442,0.17700540817111737,626.1396011396012,298.8917378917379,12
443,1.0704429041114885,626.6694915254237,298.816384180791,25
444,0.5418868374500282,626.4498777506112,298.6577017114914,57
445,0.3591565473915535,626.5472972972973,298.80855855855856,35
446,1.5848744785204485,625.8870056497175,299.2467043314501,87
447,1.9552041780990483,625.055,299.76,69
448,2.0541606889112543,624.1490963855422,300.24397590361446,64
449,1.3308958212202058,623.5337078651686,300.49719101123594,48
450,0.9001939133734626,623.1055480378891,300.6359945872801,27
451,1.1548532665061721,622.6049046321526,300.92370572207085,33
452,0.17614432174355854,622.6868965517241,300.95586206896553,23
453,0.2244811792988595,622.6311475409836,301.0532786885246,17
454,0.2083847960474677,622.6080536912751,300.951677852349,13
455,0.7948666776701253,622.9047619047619,300.6872586872587,32
456,3.2648406390543827,623.9115549215406,299.40228245363767,114
457,1.7946643756705463,624.5820895522388,298.8059701492537,98
458,2.255795927761957,625.5251141552511,298.18721461187215,165
459,2.7954234243616387,626.9161073825503,298.0503355704698,140
460,1.055007339727037,627.4436090225564,298.04887218045116,32
461,0.9471342052629615,627.9066147859922,297.94941634241246,21
462,0.6866238840051921,628.2090163934427,297.78688524590166,17
463,1.2647307688044953,627.6776315789474,297.44407894736844,60
464,0.5428947322982446,627.9299363057324,297.343949044586,16
465,0.3897402274939657,628.1176470588235,297.39628482972137,9
466,1.1067695319903752,628.668918918919,297.34797297297297,27
467,0.3986095498766749,628.4747474747475,297.3030303030303,11
468,4.255729123843642,630.5495207667732,296.8306709265176,78
469,1.3823390902589112,631.2380952380952,296.7708333333333,23
470,0.6730392882457534,631.5710144927536,296.7217391304348,13
471,0.2892201467647338,631.7126436781609,296.6925287356322,5
472,0.21215305710746205,631.6130952380952,296.7291666666667,12
473,1.211142845764392,631.0301003344482,296.89297658862876,37
474,0.4125161556504253,630.8253424657535,296.9178082191781,7
475,0.0,630.8253424657535,296.9178082191781,0
476,0.0,630.8253424657535,296.9178082191781,0
477,0.2705627010776335,630.8688524590164,297.04590163934427,13
478,0.28358404868818166,630.8179012345679,296.91358024691357,19
479,0.3652271141551631,630.6388059701493,296.9492537313433,11
480,2.5375430079619306,629.3743315508021,296.8449197860963,57
481,1.6229616173145929,628.6307277628032,297.1698113207547,33
482,0.6371362002942795,628.331592689295,297.2793733681462,14
483,0.22653638929033376,628.2282051282051,297.325641025641,7
484,0.11635783967173878,628.1959287531806,297.37404580152673,3
485,0.7138394987773489,627.8390243902439,297.3707317073171,17
486,0.5083574937504153,627.9328358208955,297.60696517412936,12
487,0.4614647767800915,627.7493796526055,297.7468982630273,11
488,0.07302748082245594,627.7128712871287,297.7475247524753,1
489,0.6592397216083412,627.9149484536083,297.4871134020619,18
490,0.7929041933079465,627.8455882352941,297.87745098039215,20
